OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Area,Hwy_NEAR_DIST,Hwy_Acc_NEAR_DIST,Beach_NEAR_DIST,Grocery_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
1872,1.000000000000000,153690,29130.000000000000000,7282.000000000000000,1959.000000000000000,753.000000000000000,0.000000000000000,93217.836131936695892,4661.660565869075072,4782.632683260232625,8406.891523554546438,19002.383775606151175,11621.080585998493916,13938.522350136852765,2178.329612024251219,2178.329612024251219,26.3143368,-80.1017685
1873,9.000000000000000,428067.777777778,43333.333333333335759,7222.222222222222626,1979.555555555555657,1763.888888888888914,0.000000000000000,93217.782314838535967,12854.415975330521178,12952.778568227138749,26380.272035512367438,27606.572577029510285,8728.641938387969276,1728.902750988529306,15490.724412222381943,1728.902750988529306,26.3196335,-80.1563644
1874,8.000000000000000,313123.75,20590.000000000000000,2287.750000000000000,1975.250000000000000,1692.125000000000000,0.000000000000000,93217.889953268706449,5239.809735285177339,7291.350608556017505,21645.356735213459615,16412.982836731222051,14908.187077581531412,6258.365932973816598,6058.210786761860618,6058.210786761860618,26.2897568,-80.1409760
1875,4.000000000000000,169072.5,5347.500000000000000,1782.750000000000000,1989.000000000000000,970.750000000000000,0.000000000000000,93217.836131936695892,5138.671982854642920,5338.252657209965946,8367.569337105036539,15564.937204267725974,15063.089340594755413,10932.453941516041596,1828.079401352313653,1828.079401352313653,26.3048668,-80.1027069
1876,18.000000000000000,313355.555555556,31294.444444444445253,2117.055555555555657,1985.722222222222172,1539.833333333333258,0.000000000000000,93217.889953268706449,2809.687752559300407,5649.921848279980622,18564.535510025096301,15209.206406593673819,16950.835694333192805,5051.460889434938508,4889.346726059210596,4889.346726059210596,26.2933140,-80.1322784
1877,15.000000000000000,302470.666666667,19600.000000000000000,1960.000000000000000,1979.266666666666652,1612.866666666666561,0.000000000000000,93217.836134053621208,2266.657594884745777,4243.675748221873619,17486.088980726493901,15553.898658160655032,17405.496230615830427,5733.470312217879837,3999.646474069626947,3999.646474069626947,26.2964573,-80.1296539
1878,3.000000000000000,623716.666666667,70673.333333333328483,10096.000000000000000,1956.000000000000000,2078.666666666666515,0.000000000000000,93217.782314838535967,9254.818316917260745,9348.602147311303270,3831.061144742058332,18799.642837163028162,12273.258237846890552,16250.818164701007845,2590.729713233546590,2590.729713233546590,26.3124447,-80.0879059
1879,7.000000000000000,566387.142857143,28311.428571428572468,7077.714285714285325,2021.000000000000000,2170.142857142857338,0.000000000000000,93217.836134053621208,5854.504125968865992,6713.250309107122121,23106.226202597728843,15946.628000446171427,15338.507181241116996,6345.435196586475286,4171.607521362867374,4171.607521362867374,26.2839050,-80.1436234
1880,6.000000000000000,456401.666666667,63200.000000000000000,4213.333333333333030,1985.666666666666742,2232.000000000000000,0.000000000000000,93217.782314838535967,7394.965244626519052,7866.119979642663566,21110.130541379665374,25955.542515818844549,11906.045226006954181,7325.495054871799766,12078.660779858704700,7325.495054871799766,26.3244991,-80.1398544
1881,7.000000000000000,270857.142857143,9915.714285714286234,3527.428571428571558,1974.571428571428669,1416.714285714285779,0.000000000000000,93217.782314838535967,672.287064969423568,4550.103059350399235,17533.872151138373738,12605.784221090892970,19274.057714115093404,2513.319651034969411,4109.991082882062074,2513.319651034969411,26.2878685,-80.1271133
1882,7.000000000000000,473897.142857143,61247.142857142855064,8908.857142857143117,1978.285714285714221,2177.571428571428442,0.000000000000000,93217.836134053621208,5262.885931891622931,6256.259809889877033,20147.438283573312219,18124.947345116732322,14404.604942239478987,7932.523980623379430,6960.015982202939995,6960.015982202939995,26.2992172,-80.1383057
1883,3.000000000000000,308433.333333333,19873.333333333332121,1987.333333333333258,1978.000000000000000,1580.333333333333258,0.000000000000000,93217.782312721625203,4234.621756259052745,5802.857785017780770,19415.978757369317464,16944.933762838871189,15451.857545408251099,6771.431634022982507,5995.081120765198648,5995.081120765198648,26.2969456,-80.1357193
1884,11.000000000000000,412160,37317.272727272727934,6219.272727272727025,1980.454545454545496,1786.363636363636260,0.000000000000000,93217.836134664714336,9544.793213352810199,9751.690607871409156,23178.621090030734194,24738.702027507268213,11339.208239028745083,4398.596286572318604,12278.739511566089277,4398.596286572318604,26.3164177,-80.1468506
1885,9.000000000000000,542440,62222.222222222218988,7777.777777777777374,1957.333333333333258,1769.777777777777828,0.000000000000000,93217.836131936695892,9315.831161370360860,9640.992639305224657,3894.683162696626368,16977.130771855074272,14010.648208574782984,14828.073524035458831,2211.796741861762257,2211.796741861762257,26.3074856,-80.0888062
1886,5.000000000000000,364062,16762.000000000000000,8381.000000000000000,1993.000000000000000,1939.599999999999909,0.000000000000000,93217.889953268706449,3105.501794207345483,3181.601875610633215,16073.027176697209143,7022.760246327871755,14787.420845238719266,3093.973461812575806,1413.375223290837994,1413.375223290837994,26.2769623,-80.1150589
1887,1.000000000000000,882180,209970.000000000000000,20997.000000000000000,1982.000000000000000,3166.000000000000000,0.000000000000000,93217.836134053621208,4326.801153566007088,4637.147256324825321,17927.665976015770866,23819.346520400256850,10517.461709886836616,10041.820372752283220,8941.470837376778945,8941.470837376778945,26.3221855,-80.1303253
1888,7.000000000000000,531775.714285714,60615.714285714282596,8111.142857142856883,1964.285714285714221,1776.428571428571331,0.000000000000000,93217.889953268706449,8448.984256145378822,8796.174016436803868,4761.488407044172163,16966.994207297448156,13756.314602310869304,14296.979353226852254,1445.717744733995687,1445.717744733995687,26.3079548,-80.0914078
1889,3.000000000000000,291076.666666667,25116.666666666667879,1794.000000000000000,1986.000000000000000,1288.333333333333258,0.000000000000000,93217.782314838535967,11871.553246347833920,12906.357322471083535,26933.022013613761374,23261.815310007255903,8020.881546936290761,6017.713357844894745,11552.714983613230288,6017.713357844894745,26.2993412,-80.1591187
1890,7.000000000000000,218952.857142857,30000.000000000000000,7499.000000000000000,1968.142857142857110,1478.285714285714221,0.000000000000000,93217.889953268706449,3232.253473577771274,3385.637541629891530,9834.525274584797444,19237.131413967672415,11696.457625121576712,13420.934857617434318,1812.546260003135103,1812.546260003135103,26.3148155,-80.1061020
1891,5.000000000000000,302846,31928.000000000000000,8140.000000000000000,1987.599999999999909,2109.800000000000182,0.000000000000000,93217.836134053621208,4642.846813299315727,4737.633922565019930,8570.112850107974737,21626.857906180041027,9055.250420968353865,16253.243136029748712,2100.512663639830862,2100.512663639830862,26.3215580,-80.1017075
1892,17.000000000000000,317541.764705882,20571.764705882353155,2538.294117647059011,1984.529411764705856,1360.705882352941217,0.000000000000000,93217.836134053621208,6761.000100395019217,7504.163710925251507,21512.286873999026284,19457.387518505540356,12905.214147024993508,8078.130032266288254,8452.537141864071600,8078.130032266288254,26.3005981,-80.1426315
1893,2.000000000000000,2877615,822360.000000000000000,14406.500000000000000,1962.000000000000000,3942.500000000000000,1.000000000000000,93217.836134053621208,12231.557794751684924,12519.067552739808889,990.389322240796901,17226.932625585061032,15293.438224832923879,16743.971749953918334,4981.161317652667094,4981.161317652667094,26.3056259,-80.0801544
1894,5.000000000000000,849858,147728.000000000000000,10307.600000000000364,1956.000000000000000,2219.000000000000000,0.200000000000000,93217.836134053621208,10482.137241834851011,10608.552643599728981,2644.264167920862292,18450.451309299009154,13160.414223775935170,16654.466173811288172,3557.754519914202774,3557.754519914202774,26.3106174,-80.0844498
1895,9.000000000000000,361721.111111111,37431.111111111109494,9357.888888888888687,1964.333333333333258,1556.333333333333258,0.000000000000000,93217.889953268706449,4906.869208342547608,4907.126559514483233,9056.727200033370536,14285.841675536641560,16453.893235826148157,9558.901537739046034,2769.054437032141323,2769.054437032141323,26.3012676,-80.1044693
1896,7.000000000000000,203511.428571429,31285.714285714286234,7821.285714285714675,1976.142857142857110,1298.000000000000000,0.000000000000000,93217.782314838535967,3473.769574881974677,3516.732227607777986,9578.608681562156562,19705.489410102505644,11255.851174645746141,13987.105268157163664,2322.520377956072934,2322.520377956072934,26.3161640,-80.1052170
1897,1.000000000000000,390500,36010.000000000000000,6002.000000000000000,1987.000000000000000,1609.000000000000000,0.000000000000000,93217.782311499409843,10726.826036287533498,10919.357277454311770,24348.273439128472091,25699.072366286829492,10317.538126519173602,3286.140586394982165,13387.894454485489405,3286.140586394982165,26.3173409,-80.1503143
1898,10.000000000000000,498636,46115.000000000000000,7685.899999999999636,1987.000000000000000,1872.200000000000045,0.000000000000000,93217.782314838535967,15021.333739664256427,15458.184238467943942,28795.564867666671489,30832.075706413786975,6369.302467622180302,3430.356915696960641,18667.664016743845423,3430.356915696960641,26.3259907,-80.1632614
1899,8.000000000000000,228291.25,15000.000000000000000,7500.000000000000000,1958.000000000000000,1136.125000000000000,0.000000000000000,93217.782314838535967,1425.191738307122932,2665.785804173049200,16521.184667307759810,9378.335820121068537,16759.161025894540217,1045.494900799864354,2968.480391449117178,1045.494900799864354,26.2815075,-80.1202240
1900,18.000000000000000,311316.666666667,34302.222222222218988,2823.666666666666515,1987.722222222222172,1466.222222222222172,0.000000000000000,93217.782312721625203,3044.612907975231792,5968.322517671725109,18879.864951939965977,15281.159242131281644,16743.286440293417400,5072.656236066542078,5196.566939709491635,5072.656236066542078,26.2928677,-80.1331482
1901,5.000000000000000,575680,52192.000000000000000,7455.600000000000364,1995.000000000000000,2466.000000000000000,0.000000000000000,93217.782314838535967,16423.188258193957154,16944.695362241542171,30253.127013717450609,32150.125029948660085,5043.657220511309788,4400.564946839652293,20112.938978287769714,4400.564946839652293,26.3273697,-80.1675873
1902,6.000000000000000,438033.333333333,30000.000000000000000,7500.000000000000000,1968.166666666666742,1676.666666666666742,0.000000000000000,93217.836131936695892,7029.786215078569512,7089.948904472493268,6760.851408290825930,14604.971785435871425,15865.070502733537069,11390.974302525164603,1237.509166089876999,1237.509166089876999,26.3021259,-80.0975266
1903,7.000000000000000,299638.571428571,17195.714285714286234,8598.857142857143117,1963.714285714285779,1435.571428571428669,0.000000000000000,93217.782314838535967,1993.386585521875531,3019.420455732612936,16037.415014295347646,9011.980856351681723,16622.510598139990179,1607.617478251238708,2868.197048534826081,1607.617478251238708,26.2814960,-80.1184921
1904,10.000000000000000,316565,14681.000000000000000,7340.399999999999636,1963.900000000000091,1297.299999999999955,0.000000000000000,93217.889954490907257,3181.522055940922655,3399.910978728214559,11163.681272600615557,13773.730488535995391,17257.548773998740216,7701.192749345930679,1359.299510867196886,1359.299510867196886,26.2990475,-80.1105576
1905,7.000000000000000,550672.857142857,80955.714285714289872,6746.285714285714675,1965.714285714285779,1554.714285714285779,0.000000000000000,93217.782312721625203,9166.286876395923173,9183.317326672449781,5855.435688836651025,12887.144129741078359,17833.306870465210523,11648.200505166249059,3392.505086092966394,3392.505086092966394,26.2966785,-80.0923615
1906,4.000000000000000,449402.5,54560.000000000000000,7275.000000000000000,1979.000000000000000,2012.250000000000000,0.000000000000000,93217.782312721625203,5732.735924762533614,6900.411919873558872,20751.151492500830500,18275.060410524296458,13949.288487563273520,8026.860544393586679,7464.274868056112609,7464.274868056112609,26.2983246,-80.1400452
1907,13.000000000000000,277986.153846154,13970.000000000000000,1164.000000000000000,1986.000000000000000,1118.000000000000000,0.000000000000000,93217.836134053621208,7238.541946828245273,7668.311853215158408,21742.527472585981741,20245.954911792097846,12443.853622404680209,7322.656380335261019,8942.127305478816197,7322.656380335261019,26.3028584,-80.1434784
1908,8.000000000000000,473485,45278.750000000000000,7546.500000000000000,1979.000000000000000,2078.625000000000000,0.000000000000000,93217.889953268706449,4550.418930040772466,5979.096987920539505,19671.083792565503245,17257.163738418264984,15132.068838595931084,7068.155095947756308,6294.884728061579153,6294.884728061579153,26.2974014,-80.1365814
1909,12.000000000000000,256065.833333333,7443.333333333333030,3935.833333333333485,1974.000000000000000,1354.833333333333258,0.000000000000000,93217.782314838535967,476.343611434682430,3576.757470749153072,17916.963545774229715,11896.365816290122893,18703.280655735772598,1647.371224550477564,4783.728860532674844,1647.371224550477564,26.2851601,-80.1271362
