OID_,PARCEL_ID,JV,LND_VAL,LND_SQFOOT,ACT_YR_BLT,TOT_LVG_AREA,WaterAccess,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,Beach_Acc_NEAR_DIST,Grocery_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long
11595,484215070160.000000000000000,286400.000000000000000,26500.000000000000000,5300.000000000000000,1979.000000000000000,1382.000000000000000,0,14865.873122364819210,3748.847146689582132,20589.025974586678785,14865.873122364819210,4673.443750479281334,26.28746746,-80.1362772
11596,484214121470.000000000000000,267450.000000000000000,10140.000000000000000,3381.000000000000000,1979.000000000000000,1355.000000000000000,0,12967.070374703329435,1270.133848708076584,18234.850123109237757,12967.070374703329435,2746.140971164242728,26.28729789,-80.12858784
11597,484214121480.000000000000000,311240.000000000000000,15450.000000000000000,5149.000000000000000,1979.000000000000000,1562.000000000000000,0,12940.590037776277313,1234.896835299851546,18202.199530291018164,12940.590037776277313,2724.547447525964799,26.28729162,-80.12847851
11598,484214130020.000000000000000,276720.000000000000000,11520.000000000000000,2880.000000000000000,1974.000000000000000,1452.000000000000000,0,12574.298450105856318,694.895316699476098,17667.179341496415873,12574.298450105856318,2485.262297717533784,26.28735848,-80.12675572
11599,484214121490.000000000000000,247070.000000000000000,8600.000000000000000,4582.000000000000000,1983.000000000000000,1175.000000000000000,0,12904.419961155726924,1194.212558910982352,18170.804224598432484,12904.419961155726924,2692.649500410399014,26.28725567,-80.12836061
11600,484215053970.000000000000000,316650.000000000000000,20250.000000000000000,2250.000000000000000,1973.000000000000000,1755.000000000000000,0,16248.338951582400114,5475.421038855701227,22259.194626734406484,16248.338951582400114,5422.387513585052147,26.28742644,-80.14160825
11601,484215053960.000000000000000,234630.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,980.000000000000000,0,16292.433075050492334,5529.625851880108712,22312.232347429497167,16292.433075050492334,5430.518665389329726,26.28742249,-80.14177604
11602,484215053950.000000000000000,318170.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,1747.000000000000000,0,16336.592441359396616,5583.829924940404453,22365.279116094152414,16336.592441359396616,5439.193075120152571,26.28741854,-80.14194383
11603,484214121500.000000000000000,263740.000000000000000,10150.000000000000000,3383.000000000000000,1983.000000000000000,1344.000000000000000,0,12875.606708714478373,1161.051837428496583,18144.521603155430057,12875.606708714478373,2667.675697104969004,26.28722966,-80.12826355
11604,484214120250.000000000000000,269930.000000000000000,16680.000000000000000,8339.000000000000000,1975.000000000000000,1346.000000000000000,0,12430.155684471117638,512.825126150744609,17512.673587712539302,12430.155684471117638,2392.841791152832229,26.28726693,-80.12620795
11605,484214121240.000000000000000,276530.000000000000000,17850.000000000000000,5950.000000000000000,1982.000000000000000,1344.000000000000000,0,13456.777552388035474,1948.223487987553881,18897.410007356553251,13456.777552388035474,3181.792098571530005,26.28726684,-80.13073399
11606,484215053430.000000000000000,301390.000000000000000,20250.000000000000000,2250.000000000000000,1974.000000000000000,1652.000000000000000,0,16455.368379980991449,5730.451130446854222,22509.765317478897487,16455.368379980991449,5463.258979038025245,26.28740174,-80.14239869
11607,484214121510.000000000000000,233750.000000000000000,10180.000000000000000,3392.000000000000000,1983.000000000000000,979.000000000000000,0,12850.428221173735437,1132.930313280490736,18123.096403756764630,12850.428221173735437,2645.639266121211222,26.28720375,-80.12818236
11608,484215070170.000000000000000,286970.000000000000000,26510.000000000000000,5301.000000000000000,1979.000000000000000,1382.000000000000000,0,14843.259278401419579,3743.382113562837731,20599.739301043769956,14843.259278401419579,4655.455192693864774,26.28737026,-80.13627602
11609,484214130030.000000000000000,257350.000000000000000,11460.000000000000000,2865.000000000000000,1974.000000000000000,1338.000000000000000,0,12548.958477762142138,680.551328215735339,17669.951068147154729,12548.958477762142138,2457.214457861229675,26.28728389,-80.12673211
11610,484214121520.000000000000000,230200.000000000000000,10220.000000000000000,3408.000000000000000,1983.000000000000000,1064.000000000000000,0,12824.603691978198185,1104.843392851849330,18102.483367040706071,12824.603691978198185,2622.837320301199725,26.28717438,-80.12810228
11611,484214121530.000000000000000,237100.000000000000000,10300.000000000000000,3432.000000000000000,1983.000000000000000,1111.000000000000000,0,12798.120051946394597,1076.791235821402324,18082.697383549417282,12798.120051946394597,2599.240735227790537,26.28714151,-80.12802333
11612,484214200110.000000000000000,346950.000000000000000,12010.000000000000000,6004.000000000000000,1984.000000000000000,1392.000000000000000,0,11758.994669169036570,479.695726706207438,16582.904802089480654,11758.994669169036570,2263.578741197243289,26.28718822,-80.12309994
11613,484214130040.000000000000000,278040.000000000000000,11520.000000000000000,2880.000000000000000,1974.000000000000000,1466.000000000000000,0,12523.405045353865717,665.759496323922235,17672.246434551871062,12523.405045353865717,2429.120644117547272,26.28720971,-80.12670697
11614,484214200310.000000000000000,271890.000000000000000,14820.000000000000000,7412.000000000000000,1984.000000000000000,1038.000000000000000,0,11824.115434240276954,348.859040448503663,16725.733443020351842,11824.115434240276954,2221.412300311270883,26.28710792,-80.12353596
11615,484214200320.000000000000000,358940.000000000000000,14300.000000000000000,7150.000000000000000,1988.000000000000000,1362.000000000000000,0,11863.878847163394312,287.703540617482872,16783.466474268359889,11863.878847163394312,2219.148402650032949,26.28710972,-80.12372835
11616,484214120260.000000000000000,252920.000000000000000,6720.000000000000000,3360.000000000000000,1975.000000000000000,1324.000000000000000,0,12379.158580215444090,473.994179333047839,17501.534589182982018,12379.158580215444090,2343.599449284518869,26.28715037,-80.12611928
11617,484214121540.000000000000000,222650.000000000000000,10390.000000000000000,3464.000000000000000,1983.000000000000000,1029.000000000000000,0,12770.959638616912343,1048.774755280507179,18063.760297584336513,12770.959638616912343,2574.814025821265204,26.28710506,-80.12794553
11618,484215070180.000000000000000,287140.000000000000000,15000.000000000000000,3000.000000000000000,1979.000000000000000,1446.000000000000000,0,14825.587019182596123,3739.103833137030506,20608.167915526923025,14825.587019182596123,4641.509306432418271,26.28729414,-80.13627509
11619,484214010920.000000000000000,290940.000000000000000,17730.000000000000000,8866.000000000000000,1958.000000000000000,1056.000000000000000,0,11086.373353620245325,1557.646870387347917,15589.413258017773842,11086.373353620245325,2606.342919703917687,26.28708726,-80.11972889
11620,484214010910.000000000000000,303780.000000000000000,16000.000000000000000,8000.000000000000000,1958.000000000000000,1092.000000000000000,0,11132.022528661102115,1476.292154983117143,15666.460655049075285,11132.022528661102115,2561.585082096184578,26.28708405,-80.11998645
11621,484214010900.000000000000000,297060.000000000000000,16000.000000000000000,8000.000000000000000,1958.000000000000000,1072.000000000000000,0,11176.236270018967843,1399.016816284769220,15739.295440964264344,11176.236270018967843,2521.593903314338149,26.28708275,-80.12023059
11622,484214011750.000000000000000,335850.000000000000000,15460.000000000000000,7729.000000000000000,1972.000000000000000,1507.000000000000000,0,11680.469557086036730,582.214321659721691,16499.565334598224581,11680.469557086036730,2256.398987717030650,26.28712788,-80.12279406
11623,484214010890.000000000000000,298190.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1055.000000000000000,0,11219.446226328718694,1324.156722589074434,15809.919550256156072,11219.446226328718694,2484.696257462198901,26.2870815,-80.1204671
11624,484214010880.000000000000000,316950.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1111.000000000000000,0,11261.612436586936383,1251.711318847526400,15878.326600177208093,11261.612436586936383,2450.794074110444853,26.28708029,-80.12069597
11625,484214010870.000000000000000,487270.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,2018.000000000000000,0,11304.118513524608716,1179.266313938042231,15946.792778882043422,11304.118513524608716,2418.742829551698833,26.28707907,-80.12092485
11626,484214010860.000000000000000,306240.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1241.000000000000000,0,11346.961089171401909,1106.821309032030740,16015.317484792316463,11346.961089171401909,2388.617184233684839,26.28707785,-80.12115373
11627,484214010850.000000000000000,239340.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,952.000000000000000,0,11390.136559412805582,1034.375986160040611,16083.900268292109104,11390.136559412805582,2360.490750724454756,26.28707664,-80.12138261
11628,484214010840.000000000000000,383910.000000000000000,15000.000000000000000,7500.000000000000000,1958.000000000000000,1403.000000000000000,0,11433.641229396904237,961.930582418576819,16152.539959733112482,11433.641229396904237,2334.436240334837748,26.28707542,-80.12161149
11629,484214010830.000000000000000,292320.000000000000000,16000.000000000000000,8000.000000000000000,1958.000000000000000,1240.000000000000000,0,11478.937929131012424,887.070089890846930,16223.526894285296294,11478.937929131012424,2309.764157751758376,26.28707417,-80.12184799
11630,484214121550.000000000000000,257940.000000000000000,18070.000000000000000,6024.000000000000000,1983.000000000000000,1175.000000000000000,0,12736.136696111152560,1008.784604813681767,18032.395560788852890,12736.136696111152560,2545.388418667642327,26.28707282,-80.12782874
11631,484214010820.000000000000000,268440.000000000000000,16000.000000000000000,8000.000000000000000,1958.000000000000000,1117.000000000000000,0,11526.054783199413578,809.795387114009031,16296.865873635193566,11526.054783199413578,2286.772686409089602,26.28707287,-80.12209213
11632,484214010810.000000000000000,290640.000000000000000,17760.000000000000000,8880.000000000000000,1958.000000000000000,1028.000000000000000,0,11576.699681701273221,728.040377828586884,16374.122184897905754,11576.699681701273221,2265.920200775159628,26.28707322,-80.12234992
11633,484214130050.000000000000000,266750.000000000000000,17190.000000000000000,4297.000000000000000,1974.000000000000000,1365.000000000000000,0,12491.594601747749039,646.884770318217079,17674.395084316529392,12491.594601747749039,2394.417343962475115,26.28711884,-80.1266738
11634,484215070190.000000000000000,290700.000000000000000,16500.000000000000000,3300.000000000000000,1979.000000000000000,1456.000000000000000,0,14812.194273704386433,3735.855868631825615,20614.586425829791551,14812.194273704386433,4631.006506151131362,26.28723638,-80.13627438
11635,484214121230.000000000000000,262140.000000000000000,10140.000000000000000,3380.000000000000000,1982.000000000000000,1235.000000000000000,0,13430.726167731383612,1941.881168067024191,18913.742186469949957,13430.726167731383612,3154.903943917080142,26.28715596,-80.1307418
11636,484214120270.000000000000000,251530.000000000000000,6010.000000000000000,3005.000000000000000,1975.000000000000000,1323.000000000000000,0,12353.176566606616689,459.713809072338393,17505.227603642346367,12353.176566606616689,2314.556207676625036,26.287073,-80.12609668
11637,484213160200.000000000000000,270370.000000000000000,15170.000000000000000,7586.000000000000000,1966.000000000000000,1690.000000000000000,0,10330.590324369448354,2975.909968208702594,14293.860047326403219,10330.590324369448354,3054.843645348695190,26.28700741,-80.11527818
11638,484213070370.000000000000000,267610.000000000000000,15170.000000000000000,7586.000000000000000,1958.000000000000000,959.000000000000000,0,10373.633159542046997,2879.810797475335221,14383.739158280535776,10373.633159542046997,3041.095639285819288,26.28700057,-80.11558331
11639,484215053780.000000000000000,332150.000000000000000,22970.000000000000000,2552.000000000000000,1988.000000000000000,1759.000000000000000,0,16068.796878768847819,5308.187651017654389,22136.754404245657497,16068.796878768847819,5308.589467018052346,26.28717714,-80.1411327
11640,484213070950.000000000000000,233410.000000000000000,18150.000000000000000,9073.000000000000000,1958.000000000000000,732.000000000000000,0,10422.849077760691216,2746.294529373117712,14519.583852193314669,10422.849077760691216,3042.497861830787315,26.28694815,-80.1160197
