OID_,COUNT,MEAN_JV,MEAN_LND_VAL,MEAN_LND_SQFOOT,MEAN_ACT_YR_BLT,MEAN_TOT_LVG_AREA,MEAN_WaterAccess,SHAPE_Length,SHAPE_Area,Grocery_NEAR_DIST,NEAR_FID,Hwy_Acc_NEAR_DIST,Hwy_NEAR_DIST,A_School_NEAR_DIST,B_School_NEAR_DIST,C_School_NEAR_DIST,Any_School_NEAR_DIST,Lat,Long,Beach_NEAR_DIST
1538,1.000000000000000,441500.000000000000000,80640.000000000000000,20161.000000000000000,1950.000000000000000,2321.000000000000000,0.000000000000000,1136.514068024633389,93217.836131936695892,3027.809355033151860,,5996.195057550687125,5996.195057550687125,9969.760873877537961,15939.236257946224214,643.901591153893150,643.901591153893150,722439.500043906271458,951830.479124111589044,7071.78910427222
1539,2.000000000000000,187110.000000000000000,23605.000000000000000,6743.000000000000000,1970.000000000000000,1135.500000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,3380.515414963537296,,4587.802335604136715,4114.404655855866622,14424.927806441075518,11106.378535368870871,708.953377533160165,708.953377533160165,718338.458377238828689,949273.322584163281135,9240.82188980083
1540,8.000000000000000,415756.250000000000000,45000.000000000000000,7500.000000000000000,1979.625000000000000,1701.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,377.320484034364085,,13232.695656792378941,13090.891363646709578,8402.100973333028378,1404.500599149206892,15638.672431242492166,1404.500599149206892,722603.541710573714226,932225.612585160881281,26654.6948948843
1541,12.000000000000000,288460.833333333313931,20330.000000000000000,2258.666666666666515,1971.333333333333258,1581.750000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,6240.858260802272525,,5910.230329209382035,4714.567589956697702,16081.128946375365558,5299.735970753040419,4234.543019093956900,4234.543019093956900,710136.375043906271458,937908.182584829628468,21926.1135990751
1542,8.000000000000000,311523.750000000000000,30000.000000000000000,7500.000000000000000,1967.875000000000000,1439.500000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,7211.945177101597437,,2444.892698862210182,2100.902983253427465,8931.955305621515436,15468.492784522697548,4536.476022383628333,4536.476022383628333,723751.833377238828689,947852.680084247142076,11131.9244011621
1543,9.000000000000000,269310.000000000000000,14766.666666666666060,6239.555555555555657,1985.222222222222172,1144.444444444444343,0.000000000000000,1136.514396119818002,93217.889953268706449,6275.738716219914750,,4196.935325170687975,142.881604298991391,18962.582200777378603,1994.340735397534445,3555.623200325414473,1994.340735397534445,710956.583377238828689,943306.624051703140140,16611.4747410877
1544,1.000000000000000,323800.000000000000000,105660.000000000000000,16906.000000000000000,1995.000000000000000,1277.000000000000000,0.000000000000000,1136.514068037538209,93217.836134053621208,5848.967328349413037,,5069.549607604588346,4451.365383236714479,7714.801121875522767,17480.996688815019297,3130.493170187845408,3130.493170187845408,725064.166710573714226,950125.708109630737454,9014.56633143826
1545,9.000000000000000,264906.666666666686069,29673.333333333332121,7418.222222222222626,1968.777777777777828,1277.555555555555657,0.000000000000000,1136.514396119818002,93217.889953268706449,6610.005625744597637,,3932.232157525607818,3296.599268952126749,8173.993092593360416,16761.568136664580379,3883.333371119715594,3883.333371119715594,724736.083377238828689,948989.194051371887326,10090.6041086813
1546,12.000000000000000,443240.833333333313931,41629.166666666664241,6938.166666666666970,1983.000000000000000,1803.083333333333258,0.000000000000000,1136.513739941730591,93217.782312721625203,1944.542930469602652,,9702.117810674908469,9699.432297681716591,10530.237499658831439,4137.720721366769794,11848.891028749671023,4137.720721366769794,719978.875043906271458,935066.897584997117519,23535.9821266125
1547,13.000000000000000,231566.153846153843915,13523.846153846154266,5019.000000000000000,1986.076923076923094,1154.384615384615472,0.000000000000000,1136.514396106913182,93217.889951151781133,6574.124324494023313,,3870.079866745496929,223.753940625618981,18648.497120383221045,1666.257402069168165,3826.199338675952731,1666.257402069168165,710628.500043906271458,943306.624051703140140,16747.1807508967
1548,16.000000000000000,313385.625000000000000,20250.000000000000000,2250.000000000000000,1976.250000000000000,1611.937500000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,5254.311510747782449,,8781.190684595767380,6973.269603807802923,13265.214476602437571,7918.098026992339328,6774.657751253794231,6774.657751253794231,712268.916710573714226,935919.283019330352545,23214.4400639127
1549,2.000000000000000,948685.000000000000000,180180.000000000000000,18018.000000000000000,1985.000000000000000,3748.500000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,5808.406654453759984,,5351.476019920743056,5208.224840073080486,11399.068482731579934,9106.842012456676457,9459.655571058747228,9106.842012456676457,723259.708377238828689,940181.210519079118967,18748.7760331013
1550,5.000000000000000,298948.000000000000000,14358.000000000000000,1196.599999999999909,1991.000000000000000,1094.000000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,8045.899840080868671,,2937.837884476719410,2469.609856470831346,17600.216664063533244,2923.736673776736552,2828.535678627478319,2828.535678627478319,708167.875043906271458,940181.210519079118967,20639.0026684508
1551,1.000000000000000,803710.000000000000000,157070.000000000000000,15707.000000000000000,1987.000000000000000,3600.000000000000000,0.000000000000000,1136.514396106913182,93217.889951151781133,6266.157117439997819,,5395.659386685306345,4853.021087136642564,10302.009643395871535,9661.958519452817200,9764.763494661254299,9661.958519452817200,724408.000043906271458,940465.339051870629191,18548.3189903263
1552,9.000000000000000,397598.888888888875954,37874.444444444445253,6312.222222222222626,1978.333333333333258,1712.777777777777828,0.000000000000000,1136.514068033812691,93217.836133442528080,1781.871160165646643,,9688.127071648050332,9623.848179899101524,10907.717543267093788,4180.995143521769933,12034.801744827278526,4180.995143521769933,720799.083377238828689,935351.026044880622067,23348.1631439946
1553,8.000000000000000,309902.500000000000000,30000.000000000000000,2000.000000000000000,1978.875000000000000,1601.375000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,2835.355958100527459,,5747.113550610491984,3125.485244301859893,16627.509123319799983,5342.976944771770832,5149.165403524953945,5149.165403524953945,713417.208377238828689,940181.210519079118967,18802.5772350032
1554,3.000000000000000,1168873.333333333255723,500796.666666666686069,11384.666666666666060,1968.000000000000000,2935.333333333333485,1.000000000000000,1136.514068024633389,93217.836131936695892,2258.356806124232662,,11050.095993364868264,10891.415038732060566,16138.689148332996410,14604.128516296246744,3564.414315878640537,3564.414315878640537,716534.000043906271458,955808.278109295759350,2922.2844143596
1555,15.000000000000000,351602.666666666686069,33758.666666666664241,3445.466666666666697,1999.000000000000000,1705.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,7416.396237844102870,,15720.022808611160144,14625.164574376665769,5633.933988588611101,3940.019119089018204,13384.989757825791457,3940.019119089018204,715385.708377238828689,928816.070519745349884,29764.8680445459
1556,8.000000000000000,395052.500000000000000,43190.000000000000000,2159.500000000000000,1986.875000000000000,1743.250000000000000,0.000000000000000,1136.513739941730591,93217.782312721625203,5465.467693268354196,,12822.044422547893191,12033.297918999423928,7735.408111220217506,5364.246746947204883,12096.305292636103331,5364.246746947204883,716041.875043906271458,931657.355519577860832,26884.7922652143
1557,1.000000000000000,440070.000000000000000,67370.000000000000000,8044.000000000000000,1987.000000000000000,2105.000000000000000,0.000000000000000,1136.514068020908098,93217.836131325602764,1101.176838368669451,,10161.129764435076140,10018.770072387800610,11439.418258464553219,4522.383617919119388,13658.404804380490532,4522.383617919119388,723423.750043906271458,935351.026044880505651,23580.5230049364
1558,10.000000000000000,479868.000000000000000,71596.000000000000000,4983.100000000000364,1970.099999999999909,1745.900000000000091,0.000000000000000,1136.514396119818002,93217.889953268706449,3410.632103807782187,,12253.334011622646358,12253.334011622646358,10989.476097728875175,20210.742110938379483,5341.979394342318301,5341.979394342318301,722767.583377238828689,958081.306116452440619,856.587413557446
1559,3.000000000000000,460520.000000000000000,28700.000000000000000,7175.000000000000000,1960.000000000000000,1596.666666666666742,0.000000000000000,1136.514068037537982,93217.836134053621208,2895.846292859358527,,7267.243341198647613,7205.256220218191629,8632.564398916567370,17657.583829963568860,842.796380564151718,842.796380564151718,723751.833377238828689,952966.993109463248402,6036.39240932245
1560,17.000000000000000,306445.294117647048552,9855.882352941176578,1656.352941176470495,2004.470588235294144,1497.058823529411711,0.000000000000000,1136.514396106913182,93217.889951151781133,6854.708749623141557,,7369.198498209842001,6419.290472088223396,14687.035917606794101,6962.586505615458009,4700.748547873982716,4700.748547873982716,710136.375043906271458,936203.411552121862769,23533.8121676709
1561,6.000000000000000,400995.000000000000000,42301.666666666664241,7050.166666666666970,1984.000000000000000,1639.166666666666742,0.000000000000000,1136.514396127268583,93217.889954490907257,1549.745339154611884,,10486.025196696056810,10485.079464336209639,9667.978153881433173,3443.727166552283052,12515.292154449474765,3443.727166552283052,719814.833377238828689,934214.511986620724201,24369.6342657554
1562,18.000000000000000,236219.444444444437977,6492.777777777777374,3367.611111111111313,1980.000000000000000,1078.222222222222172,0.000000000000000,1136.514068024633389,93217.836131936695892,6294.666466000450782,,3662.030901502187589,1305.497522959785329,18868.568852810236422,2160.139093316993240,5091.326722761510609,2160.139093316993240,710136.375043906271458,941317.724559111054987,18762.2011877953
1563,14.000000000000000,248313.571428571420256,16300.000000000000000,1164.000000000000000,1985.000000000000000,1118.000000000000000,0.000000000000000,1136.514396119818002,93217.889953268706449,2650.722020725146649,,7473.434620815918606,5805.916089566178016,13944.730294836785106,7625.800925216776704,7676.828102416977345,7625.800925216776704,714237.416710573714226,937624.054052038001828,21151.3892688623
1564,13.000000000000000,286150.769230769248679,33851.538461538460979,2590.538461538461434,1988.769230769230717,1325.076923076923094,0.000000000000000,1136.514068037537982,93217.836134053621208,3567.333612554059982,,5509.270333964976089,2178.093087036997076,17598.017368706885463,4483.614785933547864,4397.176483083767380,4397.176483083767380,712925.083377238828689,941033.596044546458870,18096.9046777661
1565,16.000000000000000,365251.250000000000000,33186.250000000000000,2772.500000000000000,1998.000000000000000,1659.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,7391.580600385556863,,3301.217827852823575,2459.900193391747962,18176.355561711079645,2855.099490659786625,3373.987114296215168,2855.099490659786625,708824.041710573714226,940181.210519079118967,20344.5473832301
1566,8.000000000000000,526136.250000000000000,71982.500000000000000,8997.750000000000000,1965.125000000000000,2307.125000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,2148.286593250045826,,10915.813104983813901,10891.634028792153913,17219.738952609786793,13784.992231231590267,3903.325456485554241,3903.325456485554241,715385.708377238828689,955524.149649411556311,3736.82495999098
1567,3.000000000000000,296496.666666666686069,14673.333333333333940,7337.333333333333030,1959.666666666666742,1459.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,4213.721494805654402,,4217.368578823487951,4048.041876884550675,17476.713804063321732,8074.445511540107873,1323.878180333351565,1323.878180333351565,715221.666710573714226,948420.937149830162525,10369.0261200102
1568,6.000000000000000,796305.000000000000000,97146.666666666671517,12176.666666666666060,1981.500000000000000,3091.000000000000000,0.000000000000000,1136.513739954635412,93217.782314838535967,6402.714511611140551,,4864.796525308921446,4620.609158216522701,10809.362115951898886,9729.081123377896802,9106.489924333698582,9106.489924333698582,723587.791710573714226,940749.467584662139416,18200.1961259385
